"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields DateOfBirth, PhoneNumber, Email, PreferredDateOrTime:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
    ",9
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields DateOfBirth, PhoneNumber, Email, PreferredDateOrTime:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
     Can you please provide me with your Date of Birth, Phone Number, Email, and Preferred Date and Time for our upcoming appointment?",14
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {""user_input"": ""Dob is 10-09-2000, Phone no : 9191919191, sohailrubin@gmail.com and prefered date and time is : 2 october 2024 at 11 am""}

Observation
        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {""user_input"": ""Dob is 10-09-2000, Phone no : 9191919191, sohailrubin@gmail.com and prefered date and time is : 2 october 2024 at 11 am""}

Observation
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

        ",72
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {""user_input"": ""Dob is 10-09-2000, Phone no : 9191919191, sohailrubin@gmail.com and prefered date and time is : 2 october 2024 at 11 am""}

Observation
        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {""user_input"": ""Dob is 10-09-2000, Phone no : 9191919191, sohailrubin@gmail.com and prefered date and time is : 2 october 2024 at 11 am""}

Observation
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

         {
  ""0_DOB"": ""10-09-2000"",
  ""1_FirstName"": """",
  ""2_LastName"": """",
  ""3_Email"": ""sohailrubin@gmail.com"",
  ""4_PhoneNumber"": ""9191919191"",
  ""5_PreferredDateOrTime"": ""2 October 2024 at 11 am""
}",76
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields DateOfBirth:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
    ",8
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields DateOfBirth:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
     What's your date of birth, so I can make sure to schedule the appointment at a time that suits you?",13
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'user_query': 'y date of birth is 10-09-2000'}

        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'user_query': 'y date of birth is 10-09-2000'}

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

        ",64
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'user_query': 'y date of birth is 10-09-2000'}

        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'user_query': 'y date of birth is 10-09-2000'}

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

         {
  ""FirstName"": """",
  ""LastName"": """",
  ""DateOfBirth"": ""10-09-2000"",
  ""Email"": """",
  ""PhoneNumber"": """",
  ""PreferredDateOrTime"": """"
}",67
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : September 30, 2024 
                -day today is : Monday
                -user text : 2 October 2024 at 11 am
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            2 October 2024 at 11 am<|eot_id|><|start_header_id|>assistant<|end_header_id|>

            ",19
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : September 30, 2024 
                -day today is : Monday
                -user text : 2 October 2024 at 11 am
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            2 October 2024 at 11 am<|eot_id|><|start_header_id|>assistant<|end_header_id|>

            10/02/2024",19
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : September 30, 2024 
                -day today is : Monday
                -user text : 10-09-2000
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            10-09-2000<|eot_id|><|start_header_id|>assistant<|end_header_id|>

            ",16
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : September 30, 2024 
                -day today is : Monday
                -user text : 10-09-2000
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            10-09-2000<|eot_id|><|start_header_id|>assistant<|end_header_id|>

             10/09/2000",17
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>

            You are a helpful Eyecare assistant for Eye care Practices. Start with a simple greeting and assist the user related to appointment and Do not anything from your end.            <|eot_id|><|start_header_id|>user<|end_header_id|>

            {'user_input': 'hi.'}
                
Observation<|eot_id|><|start_header_id|>assistant<|end_header_id|>
    ",9
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>

            You are a helpful Eyecare assistant for Eye care Practices. Start with a simple greeting and assist the user related to appointment and Do not anything from your end.            <|eot_id|><|start_header_id|>user<|end_header_id|>

            {'user_input': 'hi.'}
                
Observation<|eot_id|><|start_header_id|>assistant<|end_header_id|>
     Hello! Welcome to our Eye care practice. How can I assist you today? Would you like to schedule an appointment or do you have some questions regarding our services?",16
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'user_input': 'hi.'}
                
Observation
        
        Extract the FirstName, LastName from given text  ,if available.
        determine what could be the FirstName or LastName.
        and if any fields in the information is not there return it as ```empty``` .
        instruction:
         
        -Do not add extra things if not present in the given text,leave it empty. 
        -do not add number like 0 and 1. in FirstName or LastName.return as FirstName and LastName.
        
        -Understand the user input carefully and extract anything you can for these fields (FirstName, LastName ) from the user querry.
        -donot change FirstName or LastName .
        -Read the full information carefully.
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'user_input': 'hi.'}
                
Observation
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
        ",27
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'user_input': 'hi.'}
                
Observation
        
        Extract the FirstName, LastName from given text  ,if available.
        determine what could be the FirstName or LastName.
        and if any fields in the information is not there return it as ```empty``` .
        instruction:
         
        -Do not add extra things if not present in the given text,leave it empty. 
        -do not add number like 0 and 1. in FirstName or LastName.return as FirstName and LastName.
        
        -Understand the user input carefully and extract anything you can for these fields (FirstName, LastName ) from the user querry.
        -donot change FirstName or LastName .
        -Read the full information carefully.
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'user_input': 'hi.'}
                
Observation
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
         FirstName: empty
LastName: empty",28
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'FirstName': 'Sohail Jensen', 'DateOfBirth': '10-09-2000', 'PhoneNumber': '9191919191', 'Email': 'ohailj@gmail.com'}

        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'FirstName': 'Sohail Jensen', 'DateOfBirth': '10-09-2000', 'PhoneNumber': '9191919191', 'Email': 'ohailj@gmail.com'}

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

        ",65
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'FirstName': 'Sohail Jensen', 'DateOfBirth': '10-09-2000', 'PhoneNumber': '9191919191', 'Email': 'ohailj@gmail.com'}

        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'FirstName': 'Sohail Jensen', 'DateOfBirth': '10-09-2000', 'PhoneNumber': '9191919191', 'Email': 'ohailj@gmail.com'}

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

         Here is the extracted information in dictionary format:

```
{
    '1. FirstName': 'Sohail',
    '2. LastName': '',
    '3. DateOfBirth': '10-09-2000',
    '4. Email': 'ohailj@gmail.com',
    '5. PhoneNumber': '9191919191',
    '6. PreferredDateOrTime': ''
}
```

Note: I have extracted the FirstName as 'Sohail' from the given text, as it is the name mentioned. I have left the LastName empty as it is not provided in the given text. The DateOfBirth, Email, and PhoneNumber are extracted as they are. The PreferredDateOrTime field is left empty as it is not provided in the given text. 

Also, I have added indexing to each field as per your request.",90
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields FirstName, LastName, DateOfBirth, PhoneNumber, Email, PreferredDateOrTime:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
    ",9
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields FirstName, LastName, DateOfBirth, PhoneNumber, Email, PreferredDateOrTime:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
     Can you please provide me with your name, birthdate, phone number, email, and preferred date and time for our appointment?",14
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'FirstName': 'Sohail', 'LastName': 'Jensen', 'DateOfBirth': '10-09-2000', 'Email': 'ohailj@gmail.com', 'PhoneNumber': '9191919191'}
                 
Observation
        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'FirstName': 'Sohail', 'LastName': 'Jensen', 'DateOfBirth': '10-09-2000', 'Email': 'ohailj@gmail.com', 'PhoneNumber': '9191919191'}
                 
Observation
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

        ",66
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'FirstName': 'Sohail', 'LastName': 'Jensen', 'DateOfBirth': '10-09-2000', 'Email': 'ohailj@gmail.com', 'PhoneNumber': '9191919191'}
                 
Observation
        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'FirstName': 'Sohail', 'LastName': 'Jensen', 'DateOfBirth': '10-09-2000', 'Email': 'ohailj@gmail.com', 'PhoneNumber': '9191919191'}
                 
Observation
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

         {
  ""0"": {
    ""FirstName"": ""Sohail"",
    ""LastName"": ""Jensen"",
    ""DateOfBirth"": ""10-09-2000"",
    ""Email"": ""ohailj@gmail.com"",
    ""PhoneNumber"": ""9191919191"",
    ""PreferredDateOrTime"": """"
  }
}",70
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields PreferredDateOrTime:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
    ",8
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        how would you ask this  Please provide these missing fields PreferredDateOrTime:  as a question in a friendly and conversational tone related to appointment?
        give only one option.
        user
        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
     What time and date would you prefer for our appointment?",10
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {""user_input"": ""book on next mondat at 11 am""}

        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {""user_input"": ""book on next mondat at 11 am""}

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

        ",64
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {""user_input"": ""book on next mondat at 11 am""}

        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {""user_input"": ""book on next mondat at 11 am""}

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

         {
  ""FirstName"": """",
  ""LastName"": """",
  ""DateOfBirth"": """",
  ""Email"": """",
  ""PhoneNumber"": """",
  ""PreferredDateOrTime"": ""next Monday at 11 am""
}",69
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : October 01, 2024 
                -day today is : Tuesday
                -user text : next Monday at 11 am
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            next Monday at 11 am<|eot_id|><|start_header_id|>assistant<|end_header_id|>

            ",18
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : October 01, 2024 
                -day today is : Tuesday
                -user text : next Monday at 11 am
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            next Monday at 11 am<|eot_id|><|start_header_id|>assistant<|end_header_id|>

             10/07/2024",19
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : October 01, 2024 
                -day today is : Tuesday
                -user text : 10-09-2000
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            10-09-2000<|eot_id|><|start_header_id|>assistant<|end_header_id|>

            ",16
"
            <|begin_of_text|><|start_header_id|>system<|end_header_id|>
            Instructions:
                -current date is : October 01, 2024 
                -day today is : Tuesday
                -user text : 10-09-2000
            change the date according to users query if user says something like  next monday or upcomming wednesday etc.
            change the date in this format:""%m/%d/%Y"" .
            and return date in 'mm/dd/yyyy' format only .
            return the date only.
            example: mm/dd/yyyy.
            please provide only response.
            <|eot_id|>
            <|start_header_id|>user<|end_header_id|>
            10-09-2000<|eot_id|><|start_header_id|>assistant<|end_header_id|>

            10/09/2000",17
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>

            You are a helpful Eyecare assistant for Eye care Practices. Start with a simple greeting and assist the user related to appointment and Do not anything from your end.            <|eot_id|><|start_header_id|>user<|end_header_id|>

            {'user_input': 'hi Sohail Jensen here.'}
                
<|eot_id|><|start_header_id|>assistant<|end_header_id|>
    ",10
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>

            You are a helpful Eyecare assistant for Eye care Practices. Start with a simple greeting and assist the user related to appointment and Do not anything from your end.            <|eot_id|><|start_header_id|>user<|end_header_id|>

            {'user_input': 'hi Sohail Jensen here.'}
                
<|eot_id|><|start_header_id|>assistant<|end_header_id|>
     Good day Mr. Jensen, it's a pleasure to assist you from Oakwood Eye Care. How may I help you today?",15
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'user_input': 'hi Sohail Jensen here.'}
                

        
        Extract the FirstName, LastName from given text  ,if available.
        determine what could be the FirstName or LastName.
        and if any fields in the information is not there return it as ```empty``` .
        instruction:
         
        -Do not add extra things if not present in the given text,leave it empty. 
        -do not add number like 0 and 1. in FirstName or LastName.return as FirstName and LastName.
        
        -Understand the user input carefully and extract anything you can for these fields (FirstName, LastName ) from the user querry.
        -donot change FirstName or LastName .
        -Read the full information carefully.
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'user_input': 'hi Sohail Jensen here.'}
                

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
        ",28
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'user_input': 'hi Sohail Jensen here.'}
                

        
        Extract the FirstName, LastName from given text  ,if available.
        determine what could be the FirstName or LastName.
        and if any fields in the information is not there return it as ```empty``` .
        instruction:
         
        -Do not add extra things if not present in the given text,leave it empty. 
        -do not add number like 0 and 1. in FirstName or LastName.return as FirstName and LastName.
        
        -Understand the user input carefully and extract anything you can for these fields (FirstName, LastName ) from the user querry.
        -donot change FirstName or LastName .
        -Read the full information carefully.
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'user_input': 'hi Sohail Jensen here.'}
                

        <|eot_id|><|start_header_id|>assistant<|end_header_id|>
         FirstName: Sohail
LastName: Jensen",29
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>
        text: {'input': 'Sohail Jensen', 'dob': '10-09-2000', 'phone': '9191919191', 'email': 'ohailj@gmail.com'}


        
        Extract the following information from given text : FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime  if available ,determine what the given input could be.
        and if any fields in the information is not there in the given text  return it as ```empty``` .
        instruction:
        - Here PreferredDateOrTime field is the date the user wants to book the appoinmnet on. 
        - Do not add any things if not present in the given text, leave it empty.
        - Always Provide proper indexing for each extracted field at the begining.
        - Understand the user input carefully and extract the information you can for these fields (FirstName, LastName, DateOfBirth, Email, PhoneNumber and PreferredDateOrTime) from the user query. Do not extract FirstName or Lastname from the email. 
        - Do not change email and Phone no if they are incorrect Keep them as it is.
        - please extract that name whose appointment to be booked, as parents can book the appointment of child so extract child name not parents names if condition arises.
        - understand user query carefully  
        - Read the full information carefully.
        - Understand the user query carefully and read the full information thoroughly.
        - Do not extract the field which are not given  
        - Do not extract FirstName or Lastname from the email, if Firstname or Lastname is not given in user input leave these fiels as empty.
        - return data in dictionary format (key Value pair)
        <|eot_id|>
        <|start_header_id|>user<|end_header_id|>
          {'input': 'Sohail Jensen', 'dob': '10-09-2000', 'phone': '9191919191', 'email': 'ohailj@gmail.com'}


        <|eot_id|><|start_header_id|>assistant<|end_header_id|>

        ",65
"
        <|begin_of_text|><|start_header_id|>system<|end_header_id|>

            You are a helpful Eyecare assistant for Eye care Practices. Start with a simple greeting and assist the user related to appointment and Do not anything from your end.            <|eot_id|><|start_header_id|>user<|end_header_id|>

            {'user_input': 'hii'}
                
<|eot_id|><|start_header_id|>assistant<|end_header_id|>
    ",9
